Periodo,Grupo,Producto,Super,Precio
May25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,Micro Macro,63.78
May25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,Red Expres,69.0
May25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,Red Market,66.0
May25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,San Roque,80.0
May25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,Ta - Ta,99.0
May25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,Tienda Inglesa,79.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Devoto,36.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Devoto Express,36.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Disco,36.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,El Clon,35.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,El Dorado,39.9
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,FarmaGlobal,49.54
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Farmashop,43.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Macro,37.91
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Micro Macro,40.94
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Red Expres,36.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Red Market,44.5
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Ta - Ta,39.0
May25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,Tienda Inglesa,39.0
May25,Cuidado personal,Pasta dental Pico Jenner Plus Unidad 90 grs.,FarmaGlobal,63.0
May25,Cuidado personal,Pasta dental Pico Jenner Plus Unidad 90 grs.,Red Expres,54.0
May25,Cuidado personal,Pasta dental Pico Jenner Plus Unidad 90 grs.,Red Market,41.0
May25,Cuidado personal,Pasta dental Pico Jenner Plus Unidad 90 grs.,Tienda Inglesa,55.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Devoto,711.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Devoto Express,711.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Disco,711.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",FarmaGlobal,680.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Farmashop,894.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Macro,721.63
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Micro Macro,721.63
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Pigalle,827.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Red Expres,712.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Red Market,697.5
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",San Roque,828.0
May25,Cuidado personal,"Pañales Adultos Readysec Grande, 24 us.",Tienda Inglesa,761.0
May25,Cuidado personal,"Pañales Babysec Premium Extra Extra Grande, 48 us.",El Clon,989.0
May25,Cuidado personal,"Pañales Babysec Premium Extra Extra Grande, 48 us.",Macro,960.87
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",El Dorado,783.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",FarmaGlobal,851.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Farmashop,713.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Macro,621.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Micro Macro,621.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Pigalle,615.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Red Expres,659.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Red Market,644.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",San Roque,749.0
May25,Cuidado personal,"Pañales Huggies Primeros 100 Dias Pequeño, 40 us.",Tienda Inglesa,673.0
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",El Clon,599.0
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",FarmaGlobal,644.19
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Farmashop,579.0
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Pigalle,865.0
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Red Expres,629.0
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Red Market,713.5
May25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Tienda Inglesa,442.0
May25,Cuidado personal,"Perfume Delice Candy, 50 ml.",FarmaGlobal,628.33
May25,Cuidado personal,"Perfume Delice Candy, 50 ml.",Farmashop,621.0
May25,Cuidado personal,"Perfume Delice Candy, 50 ml.",Pigalle,625.0
May25,Cuidado personal,"Perfume Delice Candy, 50 ml.",Red Expres,733.0
May25,Cuidado personal,"Perfume Delice Candy, 50 ml.",Red Market,594.0
May25,Cuidado personal,Protector solar SPF 30 Hawaiian Tropic 180 ml.,FarmaGlobal,951.3
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Devoto,819.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Devoto Express,860.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Disco,819.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,El Dorado,867.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Farmashop,873.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Macro,782.14
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Red Expres,809.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,San Roque,803.0
May25,Cuidado personal,Protector solar SPF 60 Soundown 120 ml.,Tienda Inglesa,905.0
May25,Cuidado personal,Protector solar SPF 80 Hawaiian Tropic 240 ml.,Red Expres,846.0
May25,Cuidado personal,Protector solar SPF 80 Hawaiian Tropic 240 ml.,Red Market,920.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Devoto,129.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Devoto Express,150.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Disco,129.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",El Clon,149.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",El Dorado,139.9
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",FarmaGlobal,167.45
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Farmashop,175.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Macro,151.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Red Expres,145.0
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Red Market,155.5
May25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",Tienda Inglesa,159.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Devoto,348.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Devoto Express,362.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Disco,348.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",El Clon,315.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",El Dorado,349.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",FarmaGlobal,428.31
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Farmashop,404.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Macro,328.13
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Micro Macro,354.38
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Pigalle,385.0
May25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Red Expres,325.0
